,Product,Count
1607, display.product*mlb_0004*botasdecanoaltopretas-malenebriger,1
1608, airdrone,1
1609, display.product*lon_7048*clutchemcamurcaverde-luisonofre,5
1610,display.product*ljv_0515*mochilasolarp/portatilc/packenergiaal-200a-solar,1
1611, 4007,2
1612,display.product*ljv_0125*radioduchec/luzdeledefeitocromoterapia,1
1613, display.product*muu_0038*sacoalcacobraempeledevacacastanho,6
1614,display.product*lon_1012*sandaliasluisonofreempelevintagecomaplicacaoemcobre,1
1615, display.product*ljv_0261*mesadepokeroctogonal2em1parapokereblackjack,3
1616, display.product*nic_0003*sandaliasplataformavermelhascomsaltocristal-tirasparaprenderaotornozelo,1
1617, projector,1
1618, 3410,2
1619, display.product*ljv_0079*relogiosolarreflectscombraceletetransparente,2
1620,display.product*lon_3202*sandaliasflatluisonofreempeleecetimcomaplicacaodeplumasecristaisswarovski,1
1621, oportunidades,2
1622, display.product*pbr_2034*botasemcamurcacastanhacomsaltostiletto,5
1623, 7043,1
1624, order.finalized*300001295*order.subtotal*176.00,1
1625,stockoff,4
1626, relogios,2
1627,sandaliasflat,4
1628, badmot,1
1629, display.product*lon_7056*chapeuluisonofrebranco,3
1630, display.product*nic_0031*sandaliasstrippersuperplataformavermelhobrilhante,1
1631, 2216,1
1632, despertar,1
1633, 0011,2
1634, pulseiras,2
1635,display.product*lon_4004*pumpsempelecrococastanho-luisonofre,5
1636, poker,2
1637, pinos,1
1638, /?gclid+cjfetf75vq0cfwintaod92dc_q,1
1639, display.product*aeg_0003*termometro4em1,2
1640, capasipadeiphone,9
1641,display.product*lon_2140*botasluisonofreempelepretacomaplicacaolaco,2
1642, /lon-contacts,15
1643,display.product*lon_4108*botinesenpielcrocobordeaux-luisonofre,1
1644, productlegend*ljv_0530*link5,12
1645, display.product*eas_0004*opentoepitoncomlacoazul-egidioalves,6
1646,agoracomlentezoomparaobservacao,2
1647, display.product*lon_4109*botinesenpielcrocomarron-luisonofre,2
1648, /?___store+loja21_view,1
1649, /rimax_baby_kangoo_child_guard/prod620.html?gclid+ckfr3ehbtq0cfyemtaodenarwa,1
1650, display.product*lon_4006*pumpsenpielcrocobordeaux-luisonofre,4
1651, malasecarteiras,29
1652, display.product*ljv_0031*carteirabadmotherf**er-acarteiradojulesdopulpfiction,32
1653, absoluto,1
1654, display.product*pbr_2027*botasempelecastanhacomaplicacaodefivelaemonograma,2
1655, display.product*lon_2125*botasluisonofreempeletaupeesaltosemmadeira,61
1656, order.finalized*300001309*order.subtotal*217.00,1
1657, order.finalized*300001239*order.subtotal*174.00,1
1658, display.product*ljv_0473*contourflexstrapmount,2
1659, display.product*ljv_0048*sudokuelectronico-leveoseuquebra-cabecaspreferidoparaondequiser,5
1660, vestuario,11
1661, /lon-customer-support,19
1662, display.product*ljv_0265*recipientederesiduosinteligente-tampapretalixeirade12litrosou85litros,2
1663, lingerie,6
1664,display.product*aeg_0013*i-podstationmultifuncoes,1
1665, $display.product*ljv_0266*camaradeinspeccao$$cobra$$-snakeinspectioncamera$,2
1666, order.subtotal*9.9*order.incrementid*200000414,1
1667, display.product*lon_2309*casacoluisonofrecastanhoclaro,1
1668, display.product*ljv_0263*roletaautomatica,2
1669,display.product*lon_1090*malaluisonofreempelecorperola,1
1670, display.product*lon_1102*sandaliasluisonofreempeletexturapitonverde,7
1671, 4013,2
1672,display.product*lon_4000*opentoesemcamurcacremeedetalhesdourados-luisonofre,2
1673, display.product*sam_0130*aramon2laptopshuttle17polegadas-preto,1
1674, caixa,2
1675, newsletter.subscription*bras_roma@hotmail.com,1
1676, display.product*lon_3116*sandalialuisonofreempelecomaplicacoesemcristaisswarovski,2
1677, display.product*ljv_0253*supertrackstickii,1
1678, display.product*gio_0100*carteiraporta-moedasempelemonogramadaempretogiorodrigues,1
1679, /muu-factory,1
1680, rev,1
1681, display.product*lon_3006*pumpsabiertosluisonofreensatenperlaycristalesswarovski,1
1682, display.product*lon_1074*sandaliasluisonofreemcetimecamurca-trestons,2
1683,madeiraeniquel,1
1684,/?gclid+clji6e3p0q0cfuqmfaodnujbkw,1
1685, /sales/order/view/order_id/2647/,1
1686, /?t+bacjaufu3k454k1rjavw2hyv3ig0d4l6&c+lon%2apdd23012012,1
1687, display.product*ljv_0210*bladefishdivescooter5000-modelo5000,7
1688, lon_4509,1
1689,display.product*lon_3209*sandaliasplanasluisonofreensatentaupe,1
1690, display.product*lon_3007*pumpsabertosluisonofreemcetimbegeecristaisswarovski,2
1691, display.product*lon_3408*sabrinasluisonofreempeletexturapiton,10
1692, mascaraabsorvente,1
1693, 0043,1
1694,display.product*lon_4506*botasdecunhacomcanoempelo-luisonofre,4
1695,/sam-customer-support,1
1696, display.product*ckl_0004*sapatossvenpretoscomberloques-calvinklein,2
1697, display.product*lon_4217*botascavaleiroempeletaupe-luisonofre,4
1698, order.finalized*1500000473-1*order.subtotal*89.95,1
1699, display.product*eas_0206*botaaltaazul-egidioalves,4
1700, productlegend*ljv_0031*link5,8
1701, /sam-brand,5
1702, display.product*lon_1070*sandaliasluisonofreanklestrapemcamurcaazulintenso,5
1703, malass,1
1704,oportunidades,1
1705,botins,21
1706, display.product*lon_3504*mocassinsluisonofreempeletaupeecristaisswarovski,6
1707, pddtitle*ljv_0002*link2,2
1708, display.product*lon_2137*luisonofretaupeleatherandlycraboots,1
1709, cdz_0007,1
1710, 4003,2
1711, display.product*ljv_0134*sistemasolarmovelcomcomandoadistancia,4
1712, order.finalized*300001369*order.subtotal*123.00,1
1713, pddtitle*ljv_0021*link2,13
1714, cart.addproduct*ljv_0048*19.9000,1
1715, display.product*ljv_0033*petlocator-localizadoremtemporealdoseuanimaldoestimacao,2
1716,home,1
1717, sabrinas,43
1718, display.product*lon_4121*botinesenpielcamel-luisonofre,6
1719, display.product*lon_3005*pumpsluisonofreemcetimecristaisswarovski,7
1720,display.product*lon_4014*opentoesempeleiris-luisonofre,4
1721, /newsletter/manage/,1
1722, embaciamento,1
1723, /userfiles/file/solarpanelstutorial.pdf,1
1724, /?gclid+cntj17owxa0cfqfitaoda3a8oa,1
1725, display.product*pls_0039*sandaliasplataformacristalediamantes,1
1726, ordermailphone*contacts*link3,8
1727, pddtitle*ljv_0524*link2,8
1728, display.product*ljv_0267*camaradevideocamufladaemcaixadelencos,2
1729, /?t+t4izayx6g9hdmaqfxb381w6zwcytgst2&c+lon%2apdd23012012,1
1730, display.product*rev_0028*cuecasstringsereiaempreto,1
1731, display.product*lon_2454*carteiraporta-moedasluisonofreempelebege,3
1732, mocassins,14
1733, display.product*lon_4504*botasemcamurcaverdeelacolateral-luisonofre,77
1734, 2001,2
1735, 1003,1
1736, 4403,1
1737, order.finalized*300001193*order.subtotal*354.00,1
1738, pddtitle*ljv_0529*link2,19
1739, display.product*muu_0079*sacofolhoempeledevacacinzacomalcacastanha,4
1740, 4111,2
1741, lon_4212,1
1742, display.product*ljv_0004*mobilenotes-conversordemanuscritosemdoc'seditaveis,2
1743, /?gclid+cpjpzqal-q0cfuoifaodjrz9sa,1
1744,orderonline*ljv_0021*link4,1
1745, 3100,1
1746, newsletter.subscription*luciasilva1977@hotmail.com,1
1747, display.product*tlg_0035*locaotonicadouceur,1
1748, display.product*tlg_1018*oceasun-suplementoalimentar,1
1749, /botins/botins-em-pele-castanho-mogno-luis-onofre.html,1
1750, 2017,1
1751, order.finalized*300001316*order.subtotal*214.00,1
1752, /?t+g7n2dh4udxszu64ruf2f5aju0jkmk2en&c+lon%2apdd05012012,1
1753, ligueirosecorpetes,1
1754, display.product*ljv_0288*radiodespertadorc/camaracamufladaec/projeccaodehorasnotecto,3
1755, display.product*ljv_0119*powerballsilvermetal,1
1756, display.product*lon_4306*handbaginbordeauxtexturedleather-luisonofre,1
1757, /?gclid+cljv4yavyq0cfvqlfaodktb2gw,1
1758, display.product*ljv_0070*comandoparadesligartelevisoesautomaticamente,29
1759, /?gclid+cir0sbvuyk0cfqfitaodqh6hhg,1
1760, pddimage*ljv_0222*link3,1
1761, display.product*lon_1012*sandaliasluisonofreempelevintagecomaplicacaoemcobre,3
1762, display.product*ljv_0196*lanternacomcamaraembutida-2gbdememoria,1
1763, /?gclid+cjzg0jdc3q0cfuqmfaodnujbkw,1
1764, /prod1156.html,1
1765,lon_4504,18
1766, display.product*lon_3201*sandaliasflatluisonofreenpielcondetallesdeflores,1
1767,/?gclid+cm3__4kf5q0cfvmntaodjwnrva,1
1768, newsletter.subscription*sandraiol@yahoo.co.uk,1
1769, bioprotector,1
1770, powerball,1
1771, sandaliasdesalto,15
1772,display.product*ljv_0282*mini-camarac/irleds-paravisualizacaonocturna,1
1773, display.product*lon_3112*sandaliasluisonofreemcetimtaupeecristaisswarovski,3
1774, pddtitle*ljv_0414*link2,12
1775, display.product*lon_4505*botasenpielpiton-luisonofre,2
1776, flexstrapmount,1
1777, 2225,1
1778, /?gclid+cmkxtqvr0q0cfuvtfaodzlr5mw,1
1779,/?gclid+cjp9jpgd360cfquofaoddwbzlg,1
1780, display.product*lon_4207*botascavaleiroempelepreta-luisonofre,43
1781, mascarabio,1
1782,camara,4
1783, sam_101,1
1784,/?gclid+ckgjkzc7ua0cfuqmfaodqqma4g,1
1785, /?gclid+core3dir3a0cfcsktaoddmw8lg,1
1786, display.product*ljv_0172*cobertorcommangassuperquentinho-hugzdeluxeazul,1
1787, display.product*lon_3401*sabrinasluisonofreemgangaeswarovski,1
1788, /stx-contacts,5
1789, newsletter.subscription*helena.marchao@gmail.com,1
1790,pumpyopentoes,2
1791, display.product*eas_0102*botimfolhos-egidioalves,8
1792, order.finalized*200000386*order.subtotal*35.90,1
1793,display.product*lon_2119*botasluisonofreemcetimecristaisswarovski,5
1794,pddimage*ljv_0185*link3,5
1795, display.product*lon_3407*sabrinasluisonofreempelecaquieaplicacoesdeplumasecristaisswarovski,6
1796, 4115,2
1797, display.product*tlg_0025*gelcelulicoxas,2
1798, /?t+jrscgqnyzu6yg8nhmwbrx885yfxsw548&c+lon%2apdd23012012,1
1799,/stx-contacts,1
1800, 0045,2
1801, display.product*lon_1075*sandaliascunhaluisonofreazulceucomrafia,3
1802, descontracao,1
1803, botas,110
1804, diadamae,2
1805,display.product*lon_4016*stilettosindarkgreensuedeandgoldendetails-luisonofre,1
1806, 0002,1
1807,display.product*ljv_0345*adaptadoruniversalparatorneira-poupeaguaeevitecontaminacoes,11
1808, display.product*ljv_0208*bladefishdivescooter3000-modelo3000,2
1809, display.product*hrl_2004*botinspretoscompespontossobreapele-daphnedraake,1
1810, display.product*lon_4105*botinsempelecomefeitocruzado-luisonofre,23
1811, display.product*ljv_0183*alcoolshotgun-amaneiramaisdivertidadebeber,3
1812, order.subtotal*233*order.incrementid*1500000459,1
1813,display.product*lon_4119*botinsempeletexturadapitoncomefeitocruzado-luisonofre,6
1814, display.product*ljv_0347*bicicletaelectricafh-001,8
1815, /pt,1
1816,display.product*ljv_0435*roomba780-onovotopodegama!,1
1817, /sales/order/view/order_id/2906/,1
1818, display.product*ljv_0434*roomba770-robotaspiradorautomaticodairobot,1
1819,productlegend*ljv_0021*link5,3
1820, newsletter.subscription*sany802009@gmail.com,1
1821,8ghz-acessorioreceptor,1
1822,ipad1&2,1
1823, display.product*ljv_0591*minispyrecordercamc/ofertamicrosd4gb,3
1824,pddimage*ljv_0464*link3,10
1825, primavera/verano2011,1
1826, sandaliasflat,25
1827, productlegend*ljv_0528*link5,7
1828, display.product*ljv_0012*tree-in-tin-arvoreemlata,4
1829, display.product*aeg_0006*leitordvdvertical,4
1830, display.product*ljv_0111*mini-atv49cc,1
1831, display.product*ljv_0151*bongosoundt-shirt,2
1832, homem,5
1833, display.product*sam_0088*vintagesavint.duffle50cm-castanho,1
1834, display.product*pbr_2037*botasemcamurcaazulecastanhacomsaltostilettoeapontamentodourado,9
1835, portugues,1
1836, robotvileda,1
1837, display.product*ljv_0206*bladefishdivescooter1000-modelo1000,2
1838, order.finalized*300001227*order.subtotal*187.00,1
1839, radio,1
1840, display.product*lon_4401*sabrinasempelopretoeflordecristaisswarovski-luisonofre,36
1841, display.product*lon_4016*stilettosindarkgreensuedeandgoldendetails-luisonofre,2
1842,/?gclid+ck-cu7swua0cfyiltaodvvkjta,1
1843, display.product*lon_4214*botasenpieltaupeydetallescruzados-luisonofre,1
1844, display.product*rev_0023*soutiencorbeillesereiaemroxo,1
1845, display.product*hrl_2002*sapatosharlotroxoscomatilhos-angieash,1
1846, display.product*ljv_0076*estacaometeorologica,1
1847, display.product*ljv_0470*camaracontour-roam,2
1848,/?t+dqqa1wss2dfi9fj5600evarkmo4o06e2&c+lon%252apdd19012012,1
1849, estilo,48
1850, /?gclid+cjy1iam60q0cfuimfaodvxslnw,1
1851, colecao2012,1
1852, /customer/account/index/?___store+lon,5
1853, display.product*lon_3002*pumpsluisonofreentejanoycristalesswarovski,1
1854, brumavivificante,1
1855, display.product*lon_2116*botasluisonofreempelecastanhaeswarovski,7
1856, display.product*ljv_0506*quirky-scratch-n-scrollmousepad,2
1857, display.product*lon_7006*sandaliasluisonofreempele,1
1858, 4101,2
1859, 0107,1
1860, display.product*sam_0026*termospinner77cm-chocolate,1
1861, display.product*hrl_2003*sapatospretoscomberloques-rachelrupee,2
1862, 1028,2
1863, /?gclid+cjxr96rx-q0cfwintaodmqidzg,1
1864, display.product*pbr_2016*botinsempelevintagecinza,1
1865, display.product*lon_4118*botinsemcamurcaazulintensoedetalhesdourados-luisonofre,29
1866, display.product*lon_2203*luisonofrecrocodiletextureleatherpeep-toeankleboots,1
1867, ljv*remove*all,4
1868,contactpage,2
1869, 4505,2
1870,display.product*lon_4122*botimempelecinzentamanchada-luisonofre,3
1871, display.product*tlg_0011*oleosecoacetinado,2
1872, display.product*ljv_0200*relogiodemesagearupexecutive-aformamaiselegantedeverashoras,3
1873, 4400,2
1874, display.product*ljv_0181*maquinadedoceseguloseimas,3
1875, display.product*ljv_0844*bolsakitvigilancia-okitvigilanciacompletonumaelegantebolsaunisexo,3
1876, link3,1
1877, display.product*ljv_0123*powerballsignature+dvd+caboparapulsoc/indicadordevelocidade,1
1878, order.finalized*300001356*order.subtotal*177.00,1
1879, newsletter.subscription*catarina_mouta2@hotmail.com,1
1880,display.product*eas_0005*sapatopitoncomlacobeje-egidioalves,1
1881, display.product*stx_0001*cheque-ofertastylix,1
1882, display.product*lon_4012*opentoeemcamurcaazulintensoedetalhesdourados-luisonofre,40
1883, order.finalized*300001310*order.subtotal*137.00,1
1884, cart.addproduct*lon_3407*66.0000,1
1885,productlegend*ljv_0414*link5,1
1886, productlegend*ljv_0458*link5,2
1887, display.product*aun_0010*malahunterjudd-castanho-auntsanduncles,1
1888,display.product*ljv_0470*camaracontour-roam,2
1889, /?gclid+cklhoohp0q0cfuqmfaodnujbkw,1
1890, cart.addproduct*tlg_0306*60.0000,1
1891, pddimage*ljv_0524*link3,4
1892, display.product*jat_0095*conjuntonoran-capadeedredon,3
1893, display.product*ljv_0251*supermini-camarab/wsupermini-camara,3
1894,display.product*ljv_0183*alcoolshotgun-amaneiramaisdivertidadebeber,1
1895, cart.addproduct*ljv_0460*23.9000,1
1896, display.product*ljv_0044*superatmsafe-cofremultibancopedagogico,1
1897, display.product*ljv_0257*conjuntodepokerprotournamentnumeradas-500fichasprotournamentpokerchipsset,1
1898, display.product*tlg_0022*exfolianteabyssal,1
1899,lon_4401,15
1900, display.product*eas_0003*sapatoleopardo-egidioalves,7
1901,/?t+6j1kdq600ll3t04ww9o1g0ny9r76s0iv&c+lon%2apdd05012012,1
1902, display.product*ljv_0164*wi-fit-shirt,1
1903, display.product*ljv_0160*topgunwallet-acarteiraoficialdotopgun,2
1904, cart.addproduct*aeg_0006*92.9000,1
1905, display.product*ljv_0530*cubmota125cc-arainhadosbaixosconsumos,28
1906, order.finalized*300001339*order.subtotal*100.00,1
1907, order.finalized*900000079*order.subtotal*87.00,1
1908, order.finalized*300001351*order.subtotal*150.00,1
1909, display.product*pls_0022*sandaliasdenoiteprateadascomaplicacoesdepedrinhasbrilhantes,2
1910, cart.addproduct*lon_4103*200.0000,1
1911,display.product*ljv_0060*claquetedecinema-luz,1
1912,display.product*gio_0078*aliancaemourobrancoeamarelocomgravacaodenomeedatagiorodrigues,1
1913, display.product*ljv_0128*rollbarmountparaafixacaodasuagopro,4
1914,lon_2125,21
1915, 4217,1
1916, colares,2
1917,orderonline*ljv_0414*link4,3
1918, display.product*jat_0094*conjunto'tracos'-chavenasdecafe(6unidades),1
1919, display.product*tlg_0079*concentradodeolhosexcepcao,1
1920, 2203,1
1921, display.product*ljv_0317*tri-bot-oseuroboticoamigo!,1
1922, ambrogio,1
1923, 2114,2
1924, display.product*hrl_2015*sapatosvermelhospespontados-daphnedig,1
1925, botasdesalto,58
1926,/ljv-contacts,1
1927, 7007,1
1928, display.product*tlg_0200*leiteactivadordobronzeado,1
1929,display.product*ljv_0215*camaraherogopromotorsporthd-highdefinitionate60mdeprofundidade-ofertadecartaode32gbclasse10,2
1930, 2027,1
1931, order.finalized*1500000474*order.subtotal*89.25,1
1932, order.finalized*300001353*order.subtotal*185.50,1
1933, accesorios,10
1934, 4103,1
1935, display.product*cmc_0003*botinscastanhos-latinas,1
1936, /lon-contacts?t+hot3upk5so9r9hx5ga5irskhgkf4hybx&c+lon%2apdd26012012,1
1937, ckl_0014,1
1938, pumps/opentoe,13
1939, display.product*lon_7043*bolsaluisonofreempeleenylonmarfim,3
1940,toquedrumsnasuat-shirt!,2
1941,display.product*lon_4109*botimempelecrococastanha-luisonofre,4
1942, 0037,1
1943, gasto,1
1944, display.product*tlg_5003*cheque-ofertathalgo,1
1945, display.product*hrl_2038*botinspretoscomsaltosemmadeira-florencefence,3
1946, 5.8,1
1947, /sam-faq,1
1948, necessaire,3
1949, display.product*lon_4509*botacomstilettodouradoeaplicacoesdepeloeswarovski-luisonofre,29
1950, /tlg-customer-support,1
1951, fluideoxigene,1
1952,display.product*lon_4013*pumpsempelebegeesaltostiletto-luisonofre,9
1953, emissor,2
1954, display.product*ljv_0515*mochilasolarp/portatilc/packenergiaal-200a-solar,3
1955, 4122,2
1956,display.product*ljv_0530*cubmota125cc-arainhadosbaixosconsumosbaixos,12
1957, /sales/order/view/order_id/2682/,1
1958,orderonline*ljv_0459*link4,1
1959, display.product*lon_3301*sandaliasdecunaluisonofreenpiel,2
1960, oxigenio,1
1961, cart.addproduct*lon_4119*178.0000,1
1962, display.product*ljv_0459*helicopterotelecomandadoatravesiphone3/4/4s,36
1963, cart.addproduct*ljv_0502*24.9000,1
1964, display.product*ljv_0062*flasher-beeperkeyring,2
1965,contour,1
1966, display.product*ljv_0401*sabrinaelectricas/fios+mopadavileda,2
1967, 2006,1
1968,cheque-oferta,1
1969, grabbag,1
1970, mulher,20
1971, display.product*pbr_3066*botasemcamurcapretacomsaltostiletto-paulobrandao,1
1972, orderonline*ljv_0070*link4,6
1973, newsletter.subscription*rui.lameiras@gmail.com,1
1974, order.finalized*1700000013*order.subtotal*208.00,1
1975, order.subtotal*344.9*order.incrementid*200000412,1
1976, display.product*lon_4211*chocolatebrownrubberboots-luisonofre,2
1977,/sam-brand,2
1978, display.product*lon_4501*botasenpieldecolormarronchocolatecondetalledorado-luisonofre,1
1979, display.product*ljv_0121*powerballambarlightneon-c/indicadordevelocidade,1
1980, 1018,2
1981,display.product*tlg_0305*cremesilicio,2
1982, display.product*lon_3104*sandalialuisonofreemcetimtaupeecristaisswarovski,1
1983, display.product*lon_3500*mocasinesluisonofreenpieldetexturapiton,1
1984, /sxy-contacts,1
1985,outlet,15
1986,jogos,6
1987, /catalog/products.php?cat+14,1
1988, display.product*ljv_0357*monitordecustosdeelectricidadee2s/fios-comconexaoaopcpararegistodedados,6
1989, 4507,1
1990, chas,2
1991, nutrir/hidratar,1
1992, display.product*gio_0014*necessairegrande-roxa-giorodrigues,1
1993, /open-toe/pumps-e-pele-e-flor-luis-onofre.html,2
1994, display.product*lon_4506*botasdecunaconcanaenpelo-luisonofre,5
1995, display.product*ljv_0015*relogiodespertadorclocky-odespertadorquefogedesi!,4
1996,pddimage*ljv_0458*link3,4
1997, 0038,1
1998, display.product*muu_0043*sacomosquetaoempeledevacapreto,10
1999, lon_4119,6
2000, /destaques/prod599.html,1
2001, newsletter.subscription*irenemonteiro@hotmail.com,1
2002, display.product*lon_3306*sandaliasdecunhaluisonofreempelecomdetalhesmetalicosecristaisswarovski,4
2003, cart.addproduct*ljv_0464*154.9000,1
2004, vestuariojat,2
2005, 0430,1
2006, cintas,1
2007, pddimage*ljv_0470*link3,1
2008, pddimage*ljv_0464*link3,28
2009, display.product*gio_0049*carteiraempelemonogramadabranca-giorodrigues,1
2010, /pbr-about-us,1
2011, display.product*lon_3213*sandaliasplanasluisonofreenpielrosacondetallesentonosdoradosyplumas,1
2012,display.product*lon_4117*botinsemcamurcapretaedetalhesniquel-luisonofre,1
2013, order.subtotal*96.9*order.incrementid*200000387,1
2014, plataformas,2
2015,display.product*ljv_0458*leitormp3aprovadeagua-formatogelbanho,6
2016, display.product*ljv_0199*baralhadordecartasautomatico-automaticcardshuffler,3
2017,newsletter.subscription*lucianoslb@gmail.com,1
2018, display.product*ljv_0052*conjuntodepokerde300fichas-'torneiowpt',1
2019, 41010,1
2020, display.product*ljv_0405*coopercooler,1
2021, pinosinalizacao,1
2022, lon_4218,1
2023, orderonline*ljv_0530*link4,8
2024, productlegend*ljv_0524*link5,7
2025, order.finalized*300001321*order.subtotal*425.00,1
2026, helicoptero,1
2027, display.product*jat_0203*conjuntocompletowhitemakan,2
2028, productlegend*ljv_0345*link5,5
2029,/?gclid+cidbpypbx60cfuvtfaodmzkahw,1
2030, /sales/order/invoice/order_id/2629/,1
2031, display.product*ljv_0313*robotcorta-relval-50deluxe-oseujardimsemprebonito,3
2032, /?gclid+ckms9pgw4q0cfyelfaodehpevq,1
2033, casamento,2
2034,office,1
2035, conforto,1
2036, cunha,1
2037,display.product*lon_3109*sandaliasluisonofreenpielytejidodesargacondetalleenmetal,1
2038,productlegend*ljv_0873*link5,1
2039, display.product*eas_0204*botaaltacamel-egidioalves,14
2040, 3210,2
2041, cart.addproduct*ljv_0115*19.9000,1
2042,orderonline*ljv_0070*link4,3
2043, newsletter.subscription*isilda@hotmail.com,1
2044, /?gclid+cjnn85rl6k0cfaentaodny1j5a,1
2045, order.subtotal*29.8*order.incrementid*200000416,1
2046, /ljv-contacts?t+2dtb8vv5bv1vbrm6wxmj1e8r6pckqkv6&c+ljv%2apdd11012012,1
2047, order.subtotal*254*order.incrementid*300001257,1
2048, display.product*lon_4004*pumpsenpielcrocomarron-luisonofre,4
2049, display.product*lon_3212*sandaliasluisonofreempelepiton,2
2050, display.product*gio_0002*caixa-winegiftsingle-giorodrigues,1
2051, order.finalized*1700000032*order.subtotal*208.00,1
2052, /?t+2ung7cmf3ec1r4hqhhu0s572g2r5vbza&c+lon%2apdd31012012,1
2053, 1012,1
2054, 1031,1
2055, display.product*pls_0044*sapatospeeptoeemvernizpreto,2
2056,fall/winter2010,1
2057, display.product*lon_1051*sandaliasluisonofreaplicacaoniquelelaco,1
2058, skeleton,1
2059,/customer/account/forgotpassword/,1
2060, display.product*ljv_0193*relogioprojectorcomprevisaodetempo,1
2061,/lon-customer-support,1
2062, display.product*lon_4007*pumpsenpielcondetalledeunaflorencristalesswarovski-luisonofre,9
2063, rollers,1
2064, display.product*lon_4305*malaempeletexturadapreta-luisonofre,17
2065, display.product*ljv_0406*difusordearomaseoleos-utilizaumsistemadealta-frequenciaultra-sonica,1
2066, /?gclid+cksjolsy1a0cfqipfaod20mttw,1
2067, /?t+cgwho4ilj3fddkpulgt9558j504f7uww&c+lon%2apdd19012012,1
2068,display.product*lon_4108*botimempelecrocobordeauxluisonofre,4
2069, display.product*ljv_0184*pac-mancaneca-aparecemaspersonagensdojogoaoadicionarliquidoquente,3
2070, display.product*ljv_0238*radioparaducheaprovadeagua-showerradio,3
2071, /lon-contacts?t+ws5lk9w957fwpwxsqi2u5oqaxb8fr3g1&c+lon%252apdd06012012,1
2072,display.product*ljv_0529*focoprojector1led12w12vbrancoquente,6
2073, order.subtotal*160*order.incrementid*300001270,1
2074, display.product*ljv_0085*relogiodespertadorcomavisosonoro'fusaonuclear',1
2075,orderonline*ljv_0031*link4,1
2076, /sales/order/view/order_id/2694/,1
2077,aliancas,1
2078, pddimage*ljv_0185*link3,13
2079, newsletter.subscription*4pmarisa@gmail.com,1
2080, /lon-contacts?t+lf9l4m7qlcbf217srbsleeqrac9jtxco&c+lon%2apdd19012012,1
2081, /?gclid+cm-o27730k0cfuvtfaodzlr5mw,1
2082, display.product*ljv_0049*oculos3dparatvecinema,1
2083, /sales/order/view/order_id/2686/,1
2084,/lon-about-us,1
2085, display.product*lon_7005*sandaliasluisonofreempelecomaplicacaorosa,1
2086,display.product*lon_4214*botasempeletaupeedetalhescruzadosluisonofre,7
2087, radioimpermeavel,1
2088, lon_4214,2
2089, order.finalized*900000073*order.subtotal*147.50,1
2090,display.product*lon_4116*botinesopentoeenpielpiton-luisonofre,1
2091, relogiopulsocomdespertador,1
2092, display.product*lon_7022*sandaliasluisonofreemverniztrestons,1
2093, display.product*gls_0025*colarcoleccaopoem,1
2094, order.finalized*1500000475*order.subtotal*89.40,1
2095, /?gclid+ckbq9a-t0k0cfwqntaodxippmw,1
2096, pddimage*ljv_0031*link3,18
2097, bateria,1
2098, saciante,1
2099, display.product*ljv_0072*arvoredenatalusb,1
2100, order.finalized*200000380*order.subtotal*64.90,1
2101, display.product*lon_2001*pumpsopentoeempelecastanha-luisonofre,2
2102, display.product*lon_4002*pumpsengamuzadepielverdeoscuro-luisonofre,7
2103,display.product*lon_1075*sandaliascunhaluisonofreazulceucomrafia,1
2104, /muu-about-us,1
2105, display.product*lon_4100*botinsemcamurcaverdeedetalhesdourados-luisonofre,20
2106, /?gclid+cld4j5mr5k0cfvritaod9hzhva,1
2107, display.product*sam_0032*x`bladeupright66cm-azul,1
2108,display.product*ljv_0238*radioparaducheaprovadeagua-showerradio,1
2109, /sales/order/invoice/order_id/2559/,1
2110, sandals,4
2111, /?gclid+cj_fv_w90q0cfrihtaod4t4t2a,1
2112, order.subtotal*23.9*order.incrementid*200000329,1
2113, contour,1
2114, display.product*pls_0001*sandaliaspretasmini-plataformacombrilhantes,1
2115, order.finalized*300001169*order.subtotal*185.00,1
2116,/?gclid+cnjir_no1k0cfuhrfaodu0zana,1
2117,display.product*gio_0095*pastadedocumentosemcastanhogiorodrigues,1
2118, display.product*lon_4010*wedgepumpsinblacksuedeandgoldendetails-luisonofre,3
2119, display.product*tlg_1023*boostercolageneo-suplementoalimentar,2
2120, display.product*ljv_0080*relogiosolarreflectscombraceleteempelepretaecomvisorredondo,2
2121,display.product*lon_3000*pumpsluisonofreempeledepitonverde,2
2122, /ljv-contacts?t+ee4oi9i9jvzoeo00kax0261w88fdw0ck&c+ljv%2apdd11012012,1
2123,/sales/order/view/order_id/2624/,1
2124, display.product*tlg_0032*concentradolc24,2
2125,3polegadas-prateado,1
2126, cart.addproduct*ljv_0238*19.9000,1
2127,at-shirteditavel,1
2128,display.product*ljv_0031*carteirabadmotherf**er-acarteiradojulesdopulpfiction,5
2129,/?gclid+ci3oxv-30k0cfcsktaoddmw8lg,1
2130, pddimage*ljv_0458*link3,7
2131, 2145,1
2132, display.product*eas_0010*sapatoazulcrocometalizado-egidioalves,5
2133,display.product*lon_4107*botinesenpielmarronmogno-luisonofre,1
2134,display.product*lon_4213*botasempelecameledetalhesdouradosluisonofre,2
2135, display.product*ljv_0364*scooterelectricae-max90s-mobilidadeelectricadealtaperformance,4
2136, display.product*sam_0028*termospinner77cm-lavanda,2
2137, display.product*tlg_0027*bustoecolo,3
